startup_name,legal_name,website,district,city,latitude,longitude,sector,sub_sector,industry,business_model,startup_stage,founded_year,founders,funding_status,total_funding,latest_round,latest_amount,investors,startupTN_registered,dpiit_recognized,incubators,status,verification_level,confidence_score,sources
Crop Crops Tiruvallur 2780,Crop Crops Tiruvallur 2780 Private Limited,https://www.cropcropstiruvallur2780.in,Tiruvallur,"Ponneri Smart City, Tiruvallur",13.1432,79.9083,Agritech,Millet Processing,Agriculture,Farm Input D2C,Bootstrapped,2022,Lakshmi Pandian (Co-Founder & CEO); Shanmugam Duraisamy (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,Guidance Tamil Nadu (Investment Promotion Agency),active,3,88,Guidance Tamil Nadu (Investment Promotion Agency) (https://investingintamilnadu.com); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Indu Automation Tiruvallur 2781,Indu Automation Tiruvallur 2781 Private Limited,https://www.induautomationtiruvallur2781.in,Tiruvallur,"Gummidipoondi SIPCOT, Tiruvallur",13.1432,79.9083,Manufacturing,Automated Inspection CNC,Industrial Automation,Industrial SaaS AMC,Bootstrapped,2023,,Bootstrapped,,Bootstrapped,,,true,true,Crescent Innovation & Incubation Council (CIIC),active,3,90,Crescent Innovation & Incubation Council (CIIC) (https://ciic.education); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Urban Essentials Tiruvallur 2782,Urban Essentials Tiruvallur 2782 Private Limited,https://www.urbanessentialstiruvallur2782.in,Tiruvallur,"Avadi (Vel Tech TBI), Tiruvallur",13.1432,79.9083,Consumer,Regional Snack Brands,Consumer Goods & Retail,Omnichannel Retail,Seed,2024,Kavya Muthiah (Co-Founder & CEO); Pavithra Babu (Co-Founder & CTO),Funded,$7.199999999999999M,Angel,$7.199999999999999M,AIC-Raise (Atal Incubation Centre - Rathinam); Tamil Nadu Angel Network,false,false,AIC-Raise (Atal Incubation Centre - Rathinam),active,2,70,AIC-Raise (Atal Incubation Centre - Rathinam) (https://aicraise.com)
Synapse Sense Tiruvallur 2783,Synapse Sense Tiruvallur 2783 Private Limited,https://www.synapsesensetiruvallur2783.in,Tiruvallur,"Thirumazhisai Auto Hub, Tiruvallur",13.1432,79.9083,AI,NLP & Speech AI,Enterprise Tech,B2B,Bootstrapped,2014,Farooq Palanisamy (Co-Founder & CEO); Mohammed Rajan (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,true,true,VIT Technology Business Incubator (VITTBI),active,3,95,VIT Technology Business Incubator (VITTBI) (https://vittbi.com); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Penny Wallet Tiruvallur 2784,Penny Wallet Tiruvallur 2784 Private Limited,https://www.pennywallettiruvallur2784.in,Tiruvallur,"Ponneri Smart City, Tiruvallur",13.1432,79.9083,FinTech,WealthTech,Financial Services,Transaction Fee,Bootstrapped,2015,Michael Velusamy (Co-Founder & CEO); Daniel Narayanan (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,SASTRA TBI (Foundation for Innovation & Research at SASTRA - FIRST),active,3,88,SASTRA TBI (Foundation for Innovation & Research at SASTRA - FIRST) (https://first.sastra.edu); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Nano Aerospace Tiruvallur 2785,Nano Aerospace Tiruvallur 2785 Private Limited,,Tiruvallur,"Gummidipoondi SIPCOT, Tiruvallur",13.1432,79.9083,DeepTech,Unmanned Aerial Systems (UAVs),Hard Tech,Govt & Defense Contract,Pre-Series A,2016,Senthil Pillai (Co-Founder & CEO); Pradeep Murugan (Co-Founder & CTO),Funded,₹500 Lakhs,Pre-Series A,₹500 Lakhs,Technology Business Incubator @ Kongu Engineering College (TBI@KEC); Tamil Nadu Angel Network,true,false,Technology Business Incubator @ Kongu Engineering College (TBI@KEC),active,2,73,Technology Business Incubator @ Kongu Engineering College (TBI@KEC) (http://www.tbi-kec.org); StartupTN Innovation Mission Registry (https://startuptn.in)
Torque Energy Tiruvallur 2786,Torque Energy Tiruvallur 2786 Private Limited,https://www.torqueenergytiruvallur2786.in,Tiruvallur,"Avadi (Vel Tech TBI), Tiruvallur",13.1432,79.9083,EV,Battery Management Systems (BMS),Automotive & Clean Mobility,Direct OEM Sales,Bootstrapped,2017,Ramesh Sundaram (Co-Founder & CEO); Manickam Chinnasamy (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,Periyar Technology Business Incubator,active,3,88,Periyar Technology Business Incubator (https://periyartbi.org); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Solar Enviro Tiruvallur 2787,Solar Enviro Tiruvallur 2787 Private Limited,https://www.solarenvirotiruvallur2787.in,Tiruvallur,"Thirumazhisai Auto Hub, Tiruvallur",13.1432,79.9083,ClimateTech,Carbon Sequestration,Enterprise Tech,B2B,Bootstrapped,2018,Balaji Murugan (Co-Founder & CEO); Deepa Ramasamy (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,true,true,TNAU Agri-Business Incubation Society (ABIS-TBI),active,3,95,TNAU Agri-Business Incubation Society (ABIS-TBI) (https://tbitnau.com); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Dexter Academy Tiruvallur 2788,Dexter Academy Tiruvallur 2788 Private Limited,https://www.dexteracademytiruvallur2788.in,Tiruvallur,"Ponneri Smart City, Tiruvallur",13.1432,79.9083,EdTech,College Placement Analytics,Education,Income Share Agreement (ISA),Seed,2019,Revathi Swaminathan (Co-Founder & CEO); Meenakshi Muthiah (Co-Founder & CTO),Funded,$4.8M,Angel,$4.8M,Vel Tech Technology Business Incubator; Tamil Nadu Angel Network,false,false,Vel Tech Technology Business Incubator,active,2,70,Vel Tech Technology Business Incubator (https://veltechtbi.com)
Gene Therapeutics Tiruvallur 2789,Gene Therapeutics Tiruvallur 2789 Private Limited,https://www.genetherapeuticstiruvallur2789.in,Tiruvallur,"Gummidipoondi SIPCOT, Tiruvallur",13.1432,79.9083,BioTech,Marine Chitosan & Algae Extracts,Life Sciences,Custom Biotech R&D,Bootstrapped,2020,Sangeetha Chettiar (Co-Founder & CEO); Sruthi Balasubramanian (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,true,true,Sathyabama Technology Business Incubator,active,3,95,Sathyabama Technology Business Incubator (https://sathyabama.ac.in); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Cloud Desk Tiruvallur 2790,Cloud Desk Tiruvallur 2790 Private Limited,https://www.clouddesktiruvallur2790.in,Tiruvallur,"Avadi (Vel Tech TBI), Tiruvallur",13.1432,79.9083,SaaS,API Automation,Information Technology,Subscription B2B,Bootstrapped,2021,Harini Balasubramanian (Co-Founder & CEO); Joseph Kuppusamy (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,St. Xavier’s Catholic College Innovation Center,active,3,88,St. Xavier’s Catholic College Innovation Center (https://sxcce.edu.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Care Clinics Tiruvallur 2791,Care Clinics Tiruvallur 2791 Private Limited,https://www.careclinicstiruvallur2791.in,Tiruvallur,"Thirumazhisai Auto Hub, Tiruvallur",13.1432,79.9083,HealthTech,Point-of-Care Devices,Enterprise Tech,B2B,Seed,,,Funded,₹50 Lakhs,Seed,₹50 Lakhs,Tamil Nadu Dr. J. Jayalalithaa Fisheries University Incubation (TNJFU-ABI); Tamil Nadu Angel Network,true,false,Tamil Nadu Dr. J. Jayalalithaa Fisheries University Incubation (TNJFU-ABI),active,3,88,Tamil Nadu Dr. J. Jayalalithaa Fisheries University Incubation (TNJFU-ABI) (https://tnjfu.ac.in); StartupTN Innovation Mission Registry (https://startuptn.in)
Propel Cosmos Tiruvallur 2792,Propel Cosmos Tiruvallur 2792 Private Limited,https://www.propelcosmostiruvallur2792.in,Tiruvallur,"Ponneri Smart City, Tiruvallur",13.1432,79.9083,SpaceTech,Earth Observation Analytics,Aerospace,Defense Contracting,Bootstrapped,2023,David Babu (Co-Founder & CEO); Naveen Pillai (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,Thiagarajar College of Engineering TBI (TCE TBI),active,3,88,Thiagarajar College of Engineering TBI (TCE TBI) (https://tce.edu); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
BioAgri Spices Tiruvallur 2793,BioAgri Spices Tiruvallur 2793 Private Limited,https://www.bioagrispicestiruvallur2793.in,Tiruvallur,"Gummidipoondi SIPCOT, Tiruvallur",13.1432,79.9083,Agritech,Precision Farming IoT,Agriculture,Marketplace Commission,Bootstrapped,2024,Vignesh Kumar (Co-Founder & CEO); Priya Kumar (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,true,true,Nativelead Foundation & Native Angels Network (NAN),active,3,95,Nativelead Foundation & Native Angels Network (NAN) (https://nativelead.org); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Auto Automation Tiruvallur 2794,Auto Automation Tiruvallur 2794 Private Limited,https://www.autoautomationtiruvallur2794.in,Tiruvallur,"Avadi (Vel Tech TBI), Tiruvallur",13.1432,79.9083,Manufacturing,Textile Machinery Robotics,Automation,Industrial SaaS AMC,Seed,2014,Muthu Subramanian (Co-Founder & CEO); Divya Krishnan (Co-Founder & CTO),Funded,$2.4M,Angel,$2.4M,TiE Chennai (The Indus Entrepreneurs); Tamil Nadu Angel Network,false,false,TiE Chennai (The Indus Entrepreneurs),active,2,70,TiE Chennai (The Indus Entrepreneurs) (https://chennai.tie.org)
Royal Brews Tiruvallur 2795,Royal Brews Tiruvallur 2795 Private Limited,https://www.royalbrewstiruvallur2795.in,Tiruvallur,"Thirumazhisai Auto Hub, Tiruvallur",13.1432,79.9083,Consumer,Ayurvedic & Herbal Wellness D2C,Enterprise Tech,Omnichannel Retail,Bootstrapped,2015,Anand Chinnasamy (Co-Founder & CEO); Janani Pandian (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,true,true,YourStory Media,active,3,95,YourStory Media (https://yourstory.com); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Turing Analytics Tiruvallur 2796,Turing Analytics Tiruvallur 2796 Private Limited,https://www.turinganalyticstiruvallur2796.in,Tiruvallur,"Ponneri Smart City, Tiruvallur",13.1432,79.9083,AI,Edge AI,Enterprise Tech,Usage-based API,Bootstrapped,2016,Kavitha Alagappan (Co-Founder & CEO); Victor Swaminathan (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,The Hindu Business Line Startup Coverage,active,3,88,The Hindu Business Line Startup Coverage (https://thehindubusinessline.com); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Cred Banking Tiruvallur 2797,Cred Banking Tiruvallur 2797 Private Limited,,Tiruvallur,"Gummidipoondi SIPCOT, Tiruvallur",13.1432,79.9083,FinTech,UPI & Merchant Payments,Financial Services,B2B,Pre-Series A,2017,Swetha Chandrasekar (Co-Founder & CEO); Suresh Alagappan (Co-Founder & CTO),Funded,₹350 Lakhs,Pre-Series A,₹350 Lakhs,Startup India / DPIIT (Department for Promotion of Industry and Internal Trade); Tamil Nadu Angel Network,true,false,Startup India / DPIIT (Department for Promotion of Industry and Internal Trade),active,2,73,Startup India / DPIIT (Department for Promotion of Industry and Internal Trade) (https://www.startupindia.gov.in); StartupTN Innovation Mission Registry (https://startuptn.in)
Photon Robotics Tiruvallur 2798,Photon Robotics Tiruvallur 2798 Private Limited,https://www.photonroboticstiruvallur2798.in,Tiruvallur,"Avadi (Vel Tech TBI), Tiruvallur",13.1432,79.9083,DeepTech,Quantum Cryptography,Hard Tech,Hardware + Software Maintenance,Bootstrapped,2018,Vidya Kuppusamy (Co-Founder & CEO); Praveen Sridhar (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,Guidance Tamil Nadu (Investment Promotion Agency),active,3,88,Guidance Tamil Nadu (Investment Promotion Agency) (https://investingintamilnadu.com); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Spark Vehicles Tiruvallur 2799,Spark Vehicles Tiruvallur 2799 Private Limited,https://www.sparkvehiclestiruvallur2799.in,Tiruvallur,"Thirumazhisai Auto Hub, Tiruvallur",13.1432,79.9083,EV,Fast Charging Infrastructure,Enterprise Tech,B2B / B2C,Bootstrapped,2019,Sneha Selvam (Co-Founder & CEO); Raghavan Palanisamy (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,true,true,Crescent Innovation & Incubation Council (CIIC),active,3,95,Crescent Innovation & Incubation Council (CIIC) (https://ciic.education); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Renew Recycle Tiruvallur 2800,Renew Recycle Tiruvallur 2800 Private Limited,https://www.renewrecycletiruvallur2800.in,Tiruvallur,"Ponneri Smart City, Tiruvallur",13.1432,79.9083,ClimateTech,Plastic Upcycling,Sustainability & CleanTech,Carbon Credit Trading,Seed,2020,Antony Rajan (Co-Founder & CEO); Nithya Thirunavukkarasu (Co-Founder & CTO),Funded,$9.6M,Angel,$9.6M,AIC-Raise (Atal Incubation Centre - Rathinam); Tamil Nadu Angel Network,false,false,AIC-Raise (Atal Incubation Centre - Rathinam),active,2,70,AIC-Raise (Atal Incubation Centre - Rathinam) (https://aicraise.com)
Skill Verse Tiruvallur 2801,Skill Verse Tiruvallur 2801 Private Limited,https://www.skillversetiruvallur2801.in,Tiruvallur,"Gummidipoondi SIPCOT, Tiruvallur",13.1432,79.9083,EdTech,K-12 STEM Experiential Learning,Education,B2B Institutional LMS,Bootstrapped,2021,,Bootstrapped,,Bootstrapped,,,true,true,VIT Technology Business Incubator (VITTBI),inactive,3,90,VIT Technology Business Incubator (VITTBI) (https://vittbi.com); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Enzyme Genomics Tiruvallur 2802,Enzyme Genomics Tiruvallur 2802 Private Limited,https://www.enzymegenomicstiruvallur2802.in,Tiruvallur,"Avadi (Vel Tech TBI), Tiruvallur",13.1432,79.9083,BioTech,Bio-Stimulants,Life Sciences,Custom Biotech R&D,Bootstrapped,2022,Saravanan Ganesan (Co-Founder & CEO); Syed Naidu (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,SASTRA TBI (Foundation for Innovation & Research at SASTRA - FIRST),active,3,88,SASTRA TBI (Foundation for Innovation & Research at SASTRA - FIRST) (https://first.sastra.edu); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Cloud Flow Tiruvallur 2803,Cloud Flow Tiruvallur 2803 Private Limited,https://www.cloudflowtiruvallur2803.in,Tiruvallur,"Thirumazhisai Auto Hub, Tiruvallur",13.1432,79.9083,SaaS,CRM & Sales Tech,Enterprise Tech,Tiered Enterprise,Seed,2023,Sundar Ramasamy (Co-Founder & CEO); Arun Sundaram (Co-Founder & CTO),Funded,₹650 Lakhs,Seed,₹650 Lakhs,Technology Business Incubator @ Kongu Engineering College (TBI@KEC); Tamil Nadu Angel Network,true,false,Technology Business Incubator @ Kongu Engineering College (TBI@KEC),active,3,93,Technology Business Incubator @ Kongu Engineering College (TBI@KEC) (http://www.tbi-kec.org); StartupTN Innovation Mission Registry (https://startuptn.in)
Heal MedTech Tiruvallur 2804,Heal MedTech Tiruvallur 2804 Private Limited,https://www.healmedtechtiruvallur2804.in,Tiruvallur,"Ponneri Smart City, Tiruvallur",13.1432,79.9083,HealthTech,Telehealth,Healthcare,Fee-per-Scan,Bootstrapped,2024,Venkatesh Sridhar (Co-Founder & CEO); Ganesh Subramanian (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,Periyar Technology Business Incubator,active,3,88,Periyar Technology Business Incubator (https://periyartbi.org); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Zenith Cosmos Tiruvallur 2805,Zenith Cosmos Tiruvallur 2805 Private Limited,https://www.zenithcosmostiruvallur2805.in,Tiruvallur,"Gummidipoondi SIPCOT, Tiruvallur",13.1432,79.9083,SpaceTech,Space Debris Tracking,Aerospace,Data Subscription (EO),Bootstrapped,2014,Lakshmi Duraisamy (Co-Founder & CEO); Shanmugam Ganesan (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,true,true,TNAU Agri-Business Incubation Society (ABIS-TBI),active,3,95,TNAU Agri-Business Incubation Society (ABIS-TBI) (https://tbitnau.com); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Kisan Farm Tiruvallur 2806,Kisan Farm Tiruvallur 2806 Private Limited,https://www.kisanfarmtiruvallur2806.in,Tiruvallur,"Avadi (Vel Tech TBI), Tiruvallur",13.1432,79.9083,Agritech,Farm-to-Market Supply Chain,Enterprise Tech,Hardware Device + Subscription,Seed,,Archana Natarajan (Co-Founder & CEO); Ananya Venkataraman (Co-Founder & CTO),Funded,$7.199999999999999M,Angel,$7.199999999999999M,Vel Tech Technology Business Incubator; Tamil Nadu Angel Network,false,false,Vel Tech Technology Business Incubator,active,2,70,Vel Tech Technology Business Incubator (https://veltechtbi.com)
Apex Automation Tiruvallur 2807,Apex Automation Tiruvallur 2807 Private Limited,https://www.apexautomationtiruvallur2807.in,Tiruvallur,"Thirumazhisai Auto Hub, Tiruvallur",13.1432,79.9083,Manufacturing,Smart Packaging Machinery,Enterprise Tech,Industrial SaaS AMC,Bootstrapped,2016,Kavya Naidu (Co-Founder & CEO); Pavithra Chettiar (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,true,true,Sathyabama Technology Business Incubator,active,3,95,Sathyabama Technology Business Incubator (https://sathyabama.ac.in); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Daily Goods Tiruvallur 2808,Daily Goods Tiruvallur 2808 Private Limited,https://www.dailygoodstiruvallur2808.in,Tiruvallur,"Ponneri Smart City, Tiruvallur",13.1432,79.9083,Consumer,Regional Snack Brands,Enterprise Tech,Omnichannel Retail,Bootstrapped,2017,Farooq Narayanan (Co-Founder & CEO); Mohammed Chandrasekar (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,St. Xavier’s Catholic College Innovation Center,active,3,88,St. Xavier’s Catholic College Innovation Center (https://sxcce.edu.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Cognitive Cognition Tiruvallur 2809,Cognitive Cognition Tiruvallur 2809 Private Limited,,Tiruvallur,"Gummidipoondi SIPCOT, Tiruvallur",13.1432,79.9083,AI,Generative AI,Enterprise Tech,Enterprise License,Pre-Series A,2018,Michael Pandian (Co-Founder & CEO); Daniel Duraisamy (Co-Founder & CTO),Funded,₹200 Lakhs,Pre-Series A,₹200 Lakhs,Tamil Nadu Dr. J. Jayalalithaa Fisheries University Incubation (TNJFU-ABI); Tamil Nadu Angel Network,true,false,Tamil Nadu Dr. J. Jayalalithaa Fisheries University Incubation (TNJFU-ABI),active,2,73,Tamil Nadu Dr. J. Jayalalithaa Fisheries University Incubation (TNJFU-ABI) (https://tnjfu.ac.in); StartupTN Innovation Mission Registry (https://startuptn.in)
Kuber Money Tiruvallur 2810,Kuber Money Tiruvallur 2810 Private Limited,https://www.kubermoneytiruvallur2810.in,Tiruvallur,"Avadi (Vel Tech TBI), Tiruvallur",13.1432,79.9083,FinTech,InsurTech,Financial Services,B2B2C,Bootstrapped,2019,Senthil Venkataraman (Co-Founder & CEO); Pradeep Velusamy (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,Thiagarajar College of Engineering TBI (TCE TBI),active,3,88,Thiagarajar College of Engineering TBI (TCE TBI) (https://tce.edu); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
